fid,app_id,app_name,reviewer,rating,review_text,review_date,thumbs_up,reply_text,scraped_at,translated_review_text,translated_reply_text,topic,nielsen_principles,nielsen_principles_explaination
f065,se.skanetrafiken.washington,Skånetrafiken,e chilling,5,Bra 😖:3,8/18/2023 13:32,0,,2025-07-30T13:58:09.103240,Bra 😖:3,,,,
f066,se.skanetrafiken.washington,Skånetrafiken,mars merah,5,Perfect apps to use,8/13/2023 6:21,0,,2025-07-30T13:58:09.103240,Perfect apps to use,,,,
f067,se.skanetrafiken.washington,Skånetrafiken,Ferran Buireu,5,Super fácil de usar y con descuentos muy interesantes. Casi obligada para viajar a Malmö y alrededores,8/11/2023 14:15,0,,2025-07-30T13:58:09.103240,Super easy to use and with very interesting discounts.Almost obliged to travel to Malmö and surroundings,,,,
f068,se.skanetrafiken.washington,Skånetrafiken,Einar Th,3,"App is fine, the transport is awful. Bikes and baby carriages take up all the seats, the rest of the seats are either occupied or reserved. The air conditioning is good though.",7/8/2023 15:37,1,,2025-07-30T13:58:09.103240,"App is fine, the transport is awful. Bikes and baby carriages take up all the seats, the rest of the seats are either occupied or reserved. The air conditioning is good though.",,,,
f069,se.skanetrafiken.washington,Skånetrafiken,Mauricio Marín,1,"När jag kan räkna bra, vid vilken tid passerar rutt 3 i malmö, kommer jag att överväga att höja betyget.",7/4/2023 19:06,1,,2025-07-30T13:58:09.103240,"When I can count well, at what time Route 3 in Malmö, I will consider raising the grade.",,,,
f070,se.skanetrafiken.washington,Skånetrafiken,David Sime,1,"I must say, the recent color scheme update in the transport app has been rather disappointing. The new color choices have made everything appear indistinct and illegible, which is quite disheartening. Personally, I believe the app was much better before, when it sported a simpler palette of yellow, black, and gray (in dark mode). I hope the developers consider revisiting the previous color scheme, as it offered a more visually pleasing and user-friendly experience.",7/3/2023 12:44,1,,2025-07-30T13:58:09.103240,"I must say, the recent color scheme update in the transport app has been rather disappointing. The new color choices have made everything appear indistinct and illegible, which is quite disheartening. Personally, I believe the app was much better before, when it sported a simpler palette of yellow, black, and gray (in dark mode). I hope the developers consider revisiting the previous color scheme, as it offered a more visually pleasing and user-friendly experience.",,,,
f071,se.skanetrafiken.washington,Skånetrafiken,Timur Sahin,1,"You need to verify a phone number to use the app, but you never get the text. I entered three different phone numbers, with and without the country code, and none of them got the text. Finally gave up.",6/20/2023 19:33,6,,2025-07-30T13:58:09.103240,"You need to verify a phone number to use the app, but you never get the text. I entered three different phone numbers, with and without the country code, and none of them got the text. Finally gave up.",,,,
f072,se.skanetrafiken.washington,Skånetrafiken,Knut Hörberg,1,"Works, but has a ton of annoyances.",6/13/2023 13:33,0,,2025-07-30T13:58:09.103240,"Works, but has a ton of annoyances.",,,,
f073,se.skanetrafiken.washington,Skånetrafiken,Erik Bjäreholt,5,På god väg mot en bättre app. Fixa nu bara det som folk gnäller på (engelska i appen skulle jag anse viktigast) så lär det bli riktigt bra i slutändan. Edit: Nu jäkligt bra. Andra kan lära sig en del.,6/5/2023 9:54,0,Tack! Kul att höra. /App-teamet på Skånetrafiken,2025-07-30T13:58:09.103240,On the way to a better app.Now just fix what people whine about (English in the app I would consider most important) so it will be really good in the end.Edit: Now damn good.Others can learn some.,Thanks!Fun to hear./The app team on Skånetrafiken,,,
f074,se.skanetrafiken.washington,Skånetrafiken,Tonali Kolar,1,Värste transport bolag i Sverige. Alltid försenat och ingen bryr sig om dig som kund. En half stjärna är för mycket för denna uselt bolag.,5/14/2023 19:35,0,,2025-07-30T13:58:09.103240,Worst transport company in Sweden.Always delayed and no one cares about you as a customer.A half star is too much for this lousy company.,,,,
f075,se.skanetrafiken.washington,Skånetrafiken,Logga Ut,1,"Wish I could give this service a minus. I'm ashamed to be Swedish, that's how disappointing Skånetrafiken is EVERY GODDAMN DAY. If you love paying 25€ to get dissapointed and having to dish out another 100€ for an uber just to get home any day of the week then Skånetrafiken is the service for you!",5/7/2023 1:43,0,,2025-07-30T13:58:09.103240,"Wish I could give this service a minus. I'm ashamed to be Swedish, that's how disappointing Skånetrafiken is EVERY GODDAMN DAY. If you love paying 25€ to get dissapointed and having to dish out another 100€ for an uber just to get home any day of the week then Skånetrafiken is the service for you!",,,,
f076,se.skanetrafiken.washington,Skånetrafiken,Rik Bouwmeester,1,"Used to work very well, now with failing purchases get ready to miss all your trains",4/28/2023 10:37,0,,2025-07-30T13:58:09.103240,"Used to work very well, now with failing purchases get ready to miss all your trains",,,,
f077,se.skanetrafiken.washington,Skånetrafiken,Jimmy Erixon,1,"It's like the actual traffic, nothing works. And why does my virusapp detect malware from this app?!",4/7/2023 11:40,0,,2025-07-30T13:58:09.103240,"It's like the actual traffic, nothing works. And why does my virusapp detect malware from this app?!",,,,
f078,se.skanetrafiken.washington,Skånetrafiken,Tobias,1,Går ej att ta skärmdumpar i appen. Uppdateras inte när det blir spårändring (funkade i förra appen) Tvång på uppdatering av appen för att köpa biljett.,3/29/2023 7:01,0,,2025-07-30T13:58:09.103240,Unable to take screenshots in the app.Do not update when there is a track change (worked in the previous app) compulsion on updating the app to buy a ticket.,,,,
f079,se.skanetrafiken.washington,Skånetrafiken,Ivana Vukelic,2,"Terrible issues with adding payment card, it simply doesn't work.",3/22/2023 7:52,0,,2025-07-30T13:58:09.103240,"Terrible issues with adding payment card, it simply doesn't work.",,,,
f080,se.skanetrafiken.washington,Skånetrafiken,Julio Ulloa,1,There is no feedback option. No way to express dalayed or missconducts in the busses. No help by calling customer service. Reviwed almost a year ago. No updates.,3/1/2023 8:32,1,Thanks for your feedback! You can always contact customer support (https://www.skanetrafiken.se/kundservice/). We are also looking at a solution to give feedback in the app. /Linus,2025-07-30T13:58:09.103240,There is no feedback option. No way to express dalayed or missconducts in the busses. No help by calling customer service. Reviwed almost a year ago. No updates.,Thanks for your feedback! You can always contact customer support (https://www.skanetrafiken.se/kundservice/). We are also looking at a solution to give feedback in the app. /Linus,,,
f081,se.skanetrafiken.washington,Skånetrafiken,Enjoy Football,1,Scam! I bough the ticket for 1 month 1 month ago for 555 kr and nor it's 624 kr!,2/16/2023 7:47,0,,2025-07-30T13:58:09.103240,Scam! I bough the ticket for 1 month 1 month ago for 555 kr and nor it's 624 kr!,,,,
f082,se.skanetrafiken.washington,Skånetrafiken,Paul Malmheden,4,"Works well now after latest update. Still more payment options would be nice. Googlepay etc Edit: bought a pixel 6a and you need to activate Dark mode and Extra Dim, as well as hold the phone ca 2cm from the reader to get successful in 8-9/10 tries, indicating light level as a potential cause. Good response from support!",2/3/2023 13:51,1,Tack för din feedback! Vi startar snart ett alfatest där man kan ställa in ljusstyrkan själv. Anmäl dig gärna till det genom att kontakta vår kundservice (https://www.skanetrafiken.se/kundservice/) /Linus,2025-07-30T13:58:09.103240,"Works well now after latest update. Still more payment options would be nice. Googlepay etc Edit: bought a pixel 6a and you need to activate Dark mode and Extra Dim, as well as hold the phone ca 2cm from the reader to get successful in 8-9/10 tries, indicating light level as a potential cause. Good response from support!",Thanks for your feedback!We will soon start an alpha test where you can set the brightness yourself.Feel free to sign up for this by contacting our customer service (https://www.skanetrafiken.se/kundservice/)/Linus,,,
f083,se.skanetrafiken.washington,Skånetrafiken,Daniel Runemalm,2,Jag gillar verkligen den här appen och den har många bra funktioner och gränssnitt. Anledningen till det låga betyget är att efter den senaste stora uppdateringen för ett par månader sedan så gjorde ni om sökalgoritmen och nu kan jag inte längre se hela min resa inom Malmö stad på en sökning som jag kunde tidigare. Jag måste nu göra en sökning på stadsbuss och ny sökning på pågatåg. Mycket frustrerande! Hoppas ni kommer till rätta med detta mycket snart.,1/30/2023 20:03,0,Om resultatet har försämrats för dig får du gärna höra av dig till vår kundservice (https://www.skanetrafiken.se/kundservice/) med detaljer så kan vi ta hänsyn till dem när vi fortsätter att justera resesöket. /Linus,2025-07-30T13:58:09.103240,I really like this app and it has many good features and interfaces.The reason for the low grade is that after the last big update a couple of months ago you did about the search algorithm and now I can no longer see my entire trip within the City of Malmö on a search that I could before.I now have to do a search on city bus and a new search on Pågatåg.Very frustrating!Hope you will rectify this very soon.,"If the result has deteriorated for you, please feel free to contact our customer service (https://www.skanetrafiken.se/kundservice/) with details, we can take them into account as we continue to adjust the travel search./Linus",,,
f084,se.skanetrafiken.washington,Skånetrafiken,Charlie Jonasson,5,cheaper prices,1/16/2023 1:48,0,,2025-07-30T13:58:09.103240,cheaper prices,,,,
f085,se.skanetrafiken.washington,Skånetrafiken,Dan Zamora,4,App worked great during the time we were in Malmö. Searching for routes was easy with all the relevant time and information. Do wish there was more payment options like Google pay or samsung pay. Overall it worked as expected.,12/30/2022 11:13,0,,2025-07-30T13:58:09.103240,App worked great during the time we were in Malmö. Searching for routes was easy with all the relevant time and information. Do wish there was more payment options like Google pay or samsung pay. Overall it worked as expected.,,,,
f086,se.skanetrafiken.washington,Skånetrafiken,Raprasor Sy,5,Brilliant App. Can see real time bus locations. Very usefull.,12/27/2022 11:45,0,,2025-07-30T13:58:09.103240,Brilliant App. Can see real time bus locations. Very usefull.,,,,
